DISC MP4	TRACK	ARTIST	TITLE	LOCATION	TIME START	TIME END	FILE
8	36	Joan Baez	Introduction by Jack Nicholson	Philadelphia	02:06:07.000	02:07:26.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	37	Joan Baez	Speech	Philadelphia	02:07:26.000	02:08:41.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	38	Joan Baez	Amazing Grace	Philadelphia	02:08:41.000	02:10:36.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	39	Joan Baez	We Are the World	Philadelphia	02:10:36.000	02:13:10.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	40	Elvis Costello	Introduction by Andy Peebles	London	02:11:21.000	02:11:45.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	41	Elvis Costello	All You Need Is Love	London	02:11:45.000	02:15:27.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	42	The Hooters	Introduction by Bill Graham of Chevy Chase and Joe Piscopo	Philadelphia	02:14:21.000	02:15:51.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	43	The Hooters	Introduction by Chevy Chase and Joe Piscopo	Philadelphia	02:15:51.000	02:17:21.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	44	Austria for Afrika	Introduction	Video - Austria	02:16:21.000	02:17:13.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	45	Austria for Afrika	Warum	Video - Austria	02:17:13.000	02:21:44.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	46	The Hooters	And We Danced	Philadelphia	02:17:21.000	02:21:58.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	47	The Hooters	All You Zombies	Philadelphia	02:21:58.000	02:27:42.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	48	Nik Kershaw	Introduction by Tommy Vance	London	02:26:21.000	02:27:00.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	49	Nik Kershaw	Wide Boy	London	02:27:00.000	02:30:25.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	50	Nik Kershaw	Don Quixote	London	02:30:25.000	02:35:13.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	51	Nik Kershaw	The Riddle	London	02:35:13.000	02:39:26.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	52	Four Tops	Introduction by Chevy Chase	Philadelphia	02:36:21.000	02:36:41.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
